id,name,num,stars_y,Comments
2258,Aroojis Wine Room,82 ,3 ,3 
2259,Brazwells Premium Pub,82 ,2 ,2 
2260,Lidl,82 ,4 ,4 
2261,The Lodge: A Sportsman's Grill,82 ,3 ,3 
2262,Let's Meat Kbbq,82 ,4 ,4 
2263,Be's Noodles & Banh Mi,82 ,4 ,4 
2264,Seoul Food Meat Company,82 ,4 ,4 
2265,Zaxby's Chicken Fingers & Buffalo Wings,82 ,4 ,4 
2266,Wolfman Pizza - Charlotte,82 ,4 ,4 
2267,Wolfman Pizza - Charlotte,82 ,3 ,3 
2268,Maggiano's Little Italy,82 ,4 ,4 
2269,RuRu's Tacos + Tequila,82 ,4 ,4 
2270,Brazwell's Premium Pub,82 ,3 ,3 
2271,TRUE Crafted Pizza,82 ,3 ,3 
2272,Bar Cocoa,82 ,3 ,3 
2273,Penn Station East Coast Subs,82 ,4 ,4 
2274,Baskin-Robbins,82 ,4 ,4 
2275,37 SOL Southwest Kitchen and Tequila Bar,82 ,2 ,2 
2276,Lenny Boy Brewing,82 ,4 ,4 
2277,Jersey Mike's Subs,82 ,1 ,1 
2278,Musashi Japanese Restaurant,83 ,1 ,1 
2279,Sub One Hoagie House,83 ,5 ,5 
2280,Musashi Japanese Restaurant,84 ,4 ,4 
2281,Musashi Japanese Restaurant,93 ,5 ,5 
2282,Musashi Japanese Restaurant,93 ,4 ,4 
2283,Musashi Japanese Restaurant,85 ,3 ,3 
2284,Musashi Japanese Restaurant,85 ,2 ,2 
2285,Musashi Japanese Restaurant,86 ,5 ,5 
2286,Futo Buta,86 ,3 ,3 
2287,Be's Noodles & Banh Mi,86 ,5 ,5 
2288,Musashi Japanese Restaurant,87 ,2 ,2 
2289,Zeitouni Grill,87 ,3 ,3 
2290,Musashi Japanese Restaurant,88 ,5 ,5 
2291,Musashi Japanese Restaurant,11888 ,5 ,5 
2292,Tott's Asian Diner,11888 ,4 ,4 
2293,Eggs Up Grill,11888 ,1 ,1 
2294,Jade Dragon,11888 ,2 ,2 
2295,Musashi Japanese Restaurant,89 ,4 ,4 
2296,Lang Van Vietnamese,89 ,1 ,1 
2297,Futo Buta,89 ,2 ,2 
2298,Chi Thai,89 ,1 ,1 
2299,Dim Sum Chinese Restaurant,89 ,1 ,1 
2300,Musashi Japanese Restaurant,209203 ,2 ,2 
2301,Zeitouni Grill,209203 ,5 ,5 
2302,Musashi Japanese Restaurant,90 ,3 ,3 
2303,Fuel Pizza,90 ,3 ,3 
2304,Ru San's,90 ,1 ,1 
2305,Portofino's,90 ,3 ,3 
2306,Musashi Japanese Restaurant,91 ,5 ,5 
2307,Musashi Japanese Restaurant,92 ,1 ,1 
2308,Musashi Japanese Restaurant,293513 ,5 ,5 
2309,Carrburritos In Davidson,293513 ,5 ,5 
2310,Musashi Japanese Restaurant,94 ,5 ,5 
2311,Ho Ho Cherry House,94 ,1 ,1 
2312,Musashi Japanese Restaurant,1673 ,3 ,3 
2313,JJ's Red Hots - Dilworth,1673 ,4 ,4 
2314,Pure Pizza,1673 ,4 ,4 
2315,Thai House - University,1673 ,4 ,4 
2316,Not Just Coffee- Packard Place,1673 ,5 ,5 
2317,King of Pops,1673 ,4 ,4 
2318,Futo Buta,1673 ,4 ,4 
2319,Ru San's,1673 ,4 ,4 
2320,The Cheesecake Factory,1673 ,3 ,3 
2321,Hiya Food Truck,1673 ,2 ,2 
2322,GNC,1673 ,3 ,3 
2323,Pinkberry,1673 ,4 ,4 
2324,Doan's,1673 ,4 ,4 
2325,Tacos El Nevado,1673 ,4 ,4 
2326,Charlotte Premium Outlets,1673 ,3 ,3 
2327,Costco Wholesale,1673 ,5 ,5 
2328,Hot Taco,1673 ,2 ,2 
2329,Zablong Peculiar Pizza,1673 ,5 ,5 
2330,Bakersfield,1673 ,3 ,3 
2331,Rhino Market & Deli,1673 ,5 ,5 
2332,Arepas Grill,1673 ,3 ,3 
2333,Lebowski's Neighborhood Grill,1673 ,4 ,4 
2334,PePeRo,1673 ,4 ,4 
2335,Cabo Fish Taco,1673 ,2 ,2 
2336,Mr Tokyo Japanese Restaurant,1673 ,5 ,5 
2337,Tupelo Honey,1673 ,5 ,5 
2338,Bad Daddy's Burger Bar,1673 ,5 ,5 
2339,Duck Donuts,1673 ,5 ,5 
2340,Tony's Ice Cream Company,1673 ,5 ,5 
2341,Original Pancake House,1673 ,4 ,4 
2342,Starbucks,1673 ,2 ,2 
2343,Lupie's Cafe,1673 ,2 ,2 
2344,The Cowfish Sushi Burger Bar,1673 ,5 ,5 
2345,Seoul Food Meat Company,1673 ,4 ,4 
2346,Dave & Buster's,1673 ,3 ,3 
2347,Brooks Sandwich House,1673 ,5 ,5 
2348,RuRu's Tacos + Tequila,1673 ,2 ,2 
2349,Food Truck Friday Charlotte,1673 ,5 ,5 
2350,Starbucks,1673 ,3 ,3 
2351,Georges Brasserie,1673 ,5 ,5 
2352,Musashi Japanese Restaurant,95 ,5 ,5 
2353,Musashi Japanese Restaurant,95 ,5 ,5 
2354,Artisen,95 ,5 ,5 
2355,Tea Fusion Cafe,95 ,5 ,5 
2356,Trader Joe's,95 ,5 ,5 
2357,Futo Buta,95 ,4 ,4 
2358,Bahn Thai,95 ,4 ,4 
2359,Doan's,95 ,2 ,2 
2360,First Watch,95 ,2 ,2 
2361,PePeRo,95 ,5 ,5 
2362,Zeitouni Grill,95 ,5 ,5 
2363,Duck Donuts,95 ,5 ,5 
2364,Monta Ramen,95 ,2 ,2 
2365,Starbucks,95 ,4 ,4 
2366,Seoul Food Meat Company,95 ,4 ,4 
2367,Pio Pio,95 ,5 ,5 
2368,Musashi Japanese Restaurant,96 ,5 ,5 
2369,Futo Buta,96 ,2 ,2 
2370,Showmars - Arrowood Rd,96 ,5 ,5 
2371,Musashi Japanese Restaurant,42720 ,3 ,3 
2372,Nolen Kitchen,42720 ,4 ,4 
2373,Paco's Tacos & Tequila,42720 ,5 ,5 
2374,Friends Sports Bar and Grill,42720 ,1 ,1 
2375,Sir Edmond Halley's,42720 ,2 ,2 
2376,Duckworth's Kitchen & Taphouse,42720 ,4 ,4 
2377,Thomas Street Tavern,42720 ,4 ,4 
2378,Maria's Mexican Restaurant,42720 ,4 ,4 
2379,Cedar Land,42720 ,4 ,4 
2380,Chuy's,42720 ,4 ,4 
2381,Mecklenburg County ABC Store,42720 ,3 ,3 
2382,Ru San's,42720 ,2 ,2 
2383,Best Wok,42720 ,5 ,5 
2384,Olive Garden Italian Restaurant,42720 ,3 ,3 
2385,Lava Bistro & Bar,42720 ,4 ,4 
2386,Chipotle Mexican Grill,42720 ,5 ,5 
2387,Lulu,42720 ,2 ,2 
2388,Wendy's,42720 ,4 ,4 
2389,Brixx Wood Fired Pizza,42720 ,3 ,3 
2390,Lebowski's Neighborhood Grill,42720 ,4 ,4 
2391,Hatoya Mart,42720 ,5 ,5 
2392,Dilworth Coffee,42720 ,3 ,3 
2393,Gokudo,42720 ,4 ,4 
2394,Cabo Fish Taco,42720 ,4 ,4 
2395,Restaurant Les Pyr̩n̩es,42720 ,4 ,4 
2396,Providence Road Sundries,42720 ,4 ,4 
2397,Bad Daddy's Burger Bar,42720 ,4 ,4 
2398,Olive & Gourmando,42720 ,5 ,5 
2399,Mecklenburg ABC Liquor Store,42720 ,4 ,4 
2400,Taziki's Mediterranean Cafe,42720 ,2 ,2 
2401,Comet Grill,42720 ,3 ,3 
2402,Omaha Steak House,42720 ,3 ,3 
2403,Bombay Cuisine,42720 ,4 ,4 
2404,Bombay Cuisine,42720 ,4 ,4 
2405,San Antonio's Modern Mexican,42720 ,4 ,4 
2406,Harris Teeter,42720 ,5 ,5 
2407,The Roasting Company,42720 ,2 ,2 
2408,Brazwells Premium Pub,42720 ,4 ,4 
2409,Panera Bread,42720 ,3 ,3 
2410,Starbucks,42720 ,4 ,4 
2411,Leroy Fox Cotswold,42720 ,3 ,3 
2412,Atlantic Farmers Market,42720 ,2 ,2 
2413,Tommy,42720 ,5 ,5 
2414,Kabab-Je Rotisserie & Grille,42720 ,4 ,4 
2415,Subway,42720 ,5 ,5 
2416,Musashi Japanese Restaurant,97 ,5 ,5 
2417,Musashi Japanese Restaurant,98 ,5 ,5 
2418,Libretto's Pizzeria,98 ,1 ,1 
2419,Tupelo Honey,98 ,4 ,4 
2420,Penn Station East Coast Subs,98 ,4 ,4 
2421,Musashi Japanese Restaurant,1578 ,5 ,5 
2422,JJ's Red Hots - Dilworth,1578 ,4 ,4 
2423,Cuisine Malaya,1578 ,5 ,5 
2424,Maxwell's Tavern,1578 ,5 ,5 
2425,Five Guys,1578 ,5 ,5 
2426,Owen's Bagel & Deli,1578 ,5 ,5 
2427,Bakersfield,1578 ,4 ,4 
2428,LongHorn Steakhouse,1578 ,4 ,4 
2429,Mr Tokyo Japanese Restaurant,1578 ,5 ,5 
2430,Saigon Palace,1578 ,4 ,4 
2431,Musashi Japanese Restaurant,99 ,1 ,1 
2432,Musashi Japanese Restaurant,58159 ,4 ,4 
2433,Shake Shack,58159 ,4 ,4 
2434,Chili Man,58159 ,4 ,4 
2435,Futo Buta,58159 ,2 ,2 
2436,Tacos El Nevado,58159 ,5 ,5 
2437,Charlotte Premium Outlets,58159 ,4 ,4 
2438,Hatoya Mart,58159 ,5 ,5 
2439,Mr Tokyo Japanese Restaurant,58159 ,3 ,3 
2440,Suki Akor,58159 ,2 ,2 
2441,Auntie Anne's,58159 ,2 ,2 
2442,Musashi Japanese Restaurant,100 ,5 ,5 
2443,Musashi Japanese Restaurant,101 ,4 ,4 
2444,Musashi Japanese Restaurant,101 ,3 ,3 
2445,Le Peep,101 ,3 ,3 
2446,Lumiere French Kitchen,101 ,4 ,4 
2447,Savory Spice Shop,101 ,5 ,5 
2448,Chris' Deli,101 ,5 ,5 
2449,Honey Baked Ham Company,101 ,3 ,3 
2450,Mickey & Mooch,101 ,4 ,4 
2451,Paco's Tacos & Tequila,101 ,2 ,2 
2452,Sir Edmond Halley's,101 ,5 ,5 
2453,Bahn Thai,101 ,3 ,3 
2454,Chuy's,101 ,2 ,2 
2455,Piedmont Social House,101 ,4 ,4 
2456,The Cheesecake Factory,101 ,3 ,3 
2457,Doan's,101 ,4 ,4 
2458,Charlotte Premium Outlets,101 ,4 ,4 
2459,Siam Garden,101 ,4 ,4 
2460,Wild Wing Cafe,101 ,2 ,2 
2461,Baku,101 ,4 ,4 
2462,Baku,101 ,5 ,5 
2463,Cold Stone Creamery,101 ,3 ,3 
2464,PePeRo,101 ,3 ,3 
2465,Sullivan's Steakhouse,101 ,4 ,4 
2466,Portofino's Italian Restaurant Ayrsley,101 ,4 ,4 
2467,Cabo Fish Taco,101 ,3 ,3 
2468,Milano's Pizza & Pasta,101 ,3 ,3 
2469,Arthur's At Belk,101 ,5 ,5 
2470,Duck Donuts,101 ,5 ,5 
2471,Jaz-Jan The Sweet Joint,101 ,4 ,4 
2472,Firebirds Wood Fired Grill,101 ,3 ,3 
2473,Tavern On The Tracks,101 ,2 ,2 
2474,New South Kitchen & Bar,101 ,4 ,4 
2475,The Liberty,101 ,2 ,2 
2476,The Roasting Company,101 ,4 ,4 
2477,Original Pancake House,101 ,3 ,3 
2478,Starbucks,101 ,1 ,1 
2479,Village Tavern,101 ,4 ,4 
2480,Smashburger,101 ,2 ,2 
2481,Smashburger,101 ,3 ,3 
2482,Local Loaf,101 ,2 ,2 
2483,Central Coffee Company,101 ,3 ,3 
2484,Musashi Japanese Restaurant,102 ,5 ,5 
2485,RM Seafood,102 ,5 ,5 
2486,Garden Court Buffet,102 ,4 ,4 
2487,The Bootlegger Italian Bistro,102 ,4 ,4 
2488,East Coast Wings & Grill,102 ,3 ,3 
2489,Am̩lie's French Bakery & Caf̩,102 ,4 ,4 
2490,Shane's Rib Shack,102 ,5 ,5 
2491,Bar at Times Square,102 ,4 ,4 
2492,Local Loaf,102 ,2 ,2 
2493,Studio B Buffet,102 ,2 ,2 
2494,Grand Lux Cafe,102 ,4 ,4 
2495,Grand Lux Cafe,102 ,2 ,2 
2496,Musashi Japanese Restaurant,103 ,5 ,5 
2497,Beef 'N Bottle,103 ,3 ,3 
2498,Nano's Dominican Cuisine,103 ,2 ,2 
2499,Fern,103 ,3 ,3 
2500,Lebowski's Neighborhood Grill,103 ,3 ,3 
2501,Musashi Japanese Restaurant,11131 ,5 ,5 
2502,Ben & Jerry's,11131 ,3 ,3 
2503,Starbucks,11131 ,4 ,4 
2504,Harris Teeter,11131 ,4 ,4 
2505,Carmellas Pizza Grill,11131 ,3 ,3 
2506,Mimi's Cafe,11131 ,2 ,2 
2507,Zaxby's Chicken Fingers & Buffalo Wings,11131 ,3 ,3 
2508,Godavari,11131 ,3 ,3 
2509,TCBY,11131 ,4 ,4 
2510,Thomas Street Tavern,11131 ,4 ,4 
2511,Legion Brewing SouthPark,11131 ,4 ,4 
2512,MOD Pizza,11131 ,5 ,5 
2513,Charlotte Premium Outlets,11131 ,3 ,3 
2514,Starbucks,11131 ,3 ,3 
2515,LongHorn Steakhouse,11131 ,3 ,3 
2516,Am̩lie's French Bakery & Caf̩,11131 ,4 ,4 
2517,Earth Fare,11131 ,4 ,4 
2518,Panera Bread,11131 ,3 ,3 
2519,Which Wich,11131 ,4 ,4 
2520,Red Mango,11131 ,4 ,4 
2521,Arby's,11131 ,4 ,4 
2522,Taco Mac,11131 ,4 ,4 
2523,Smoothie King,11131 ,3 ,3 
2524,Tenders Fresh Food,11131 ,5 ,5 
2525,Hatoya Mart,11131 ,5 ,5 
2526,NoDa Farmers Market,11131 ,3 ,3 
2527,Floyd & Blackie's,11131 ,4 ,4 
2528,Cabo Fish Taco,11131 ,3 ,3 
2529,Wendy's,11131 ,3 ,3 
2530,Clean Juice Quail Corners,11131 ,4 ,4 
2531,Chick-fil-A,11131 ,5 ,5 
2532,Um's Corner Cafe,11131 ,4 ,4 
2533,The Liberty,11131 ,3 ,3 
2534,Domino's,11131 ,4 ,4 
2535,The Fresh Market,11131 ,4 ,4 
2536,Roppongi Sushi & Bar,11131 ,4 ,4 
2537,The Vitamin Shoppe,11131 ,4 ,4 
2538,Adisil,11131 ,3 ,3 
2539,Peninsula China Bistro,11131 ,4 ,4 
2540,Local Loaf,11131 ,4 ,4 
2541,TCBY,11131 ,4 ,4 
2542,La Madeleine Country French Cafe,11131 ,4 ,4 
2543,My Bento Asian Diner,11131 ,4 ,4 
2544,Romano's Macaroni Grill,11131 ,3 ,3 
2545,Musashi Japanese Restaurant,104 ,5 ,5 
2546,Jasmine Buffet,104 ,4 ,4 
2547,Beef 'N Bottle,104 ,5 ,5 
2548,La Shish Kabob,104 ,5 ,5 
2549,Siam Garden,104 ,5 ,5 
2550,521 BBQ & Grill,104 ,5 ,5 
2551,Kabab-Je Rotisserie & Grille,104 ,5 ,5 
2552,Musashi Japanese Restaurant,105 ,5 ,5 
2553,Sabor Latin Street Grill - Pineville,105 ,5 ,5 
2554,Mr Tokyo Japanese Restaurant,105 ,5 ,5 
2555,Musashi Japanese Restaurant,148627 ,5 ,5 
2556,Ho Ho Cherry House,148627 ,1 ,1 
2557,Mr Tokyo Japanese Restaurant,148627 ,3 ,3 
2558,The Cowfish Sushi Burger Bar,148627 ,5 ,5 
2559,Musashi Japanese Restaurant,32276 ,4 ,4 
2560,Crafty Burg'r,32276 ,3 ,3 
2561,Tea Fusion Cafe,32276 ,4 ,4 
2562,Mi Barrio's Halal Cart,32276 ,4 ,4 
2563,Futo Buta,32276 ,5 ,5 
2564,The Cheesecake Factory,32276 ,4 ,4 
2565,Hickory Tavern,32276 ,3 ,3 
2566,Public School 702,32276 ,3 ,3 
2567,Charlotte Premium Outlets,32276 ,4 ,4 
2568,New York Restaurant,32276 ,4 ,4 
2569,Zablong Peculiar Pizza,32276 ,5 ,5 
2570,Taco Mac,32276 ,3 ,3 
2571,Tenders Fresh Food,32276 ,4 ,4 
2572,Cabo Fish Taco,32276 ,4 ,4 
2573,Mr Tokyo Japanese Restaurant,32276 ,4 ,4 
2574,Sushi House Goyemon,32276 ,2 ,2 
2575,Duck Donuts,32276 ,4 ,4 
2576,Am̩lie's French Bakery & Caf̩,32276 ,5 ,5 
2577,JINYA Ramen Bar,32276 ,5 ,5 
2578,Shane's Rib Shack,32276 ,4 ,4 
2579,D9 Brewing Company,32276 ,3 ,3 
2580,The Cowfish Sushi Burger Bar,32276 ,4 ,4 
2581,Coral Sushi,32276 ,3 ,3 
2582,Starbucks,32276 ,4 ,4 
2583,Pho Cali Thai,32276 ,3 ,3 
2584,Yama Sushi,32276 ,5 ,5 
2585,Musashi Japanese Restaurant,106 ,5 ,5 
2586,Le Peep,106 ,3 ,3 
2587,Le Peep,106 ,1 ,1 
2588,Musashi Japanese Restaurant,107 ,4 ,4 
2589,Futo Buta,107 ,5 ,5 
2590,Chuy's,107 ,5 ,5 
2591,Am̩lie's French Bakery & Caf̩,107 ,5 ,5 
2592,Baku,107 ,5 ,5 
2593,PePeRo,107 ,5 ,5 
2594,Zeitouni Grill,107 ,5 ,5 
2595,New South Kitchen & Bar,107 ,4 ,4 
2596,The Liberty,107 ,4 ,4 
2597,1900 Mexican Grill,107 ,4 ,4 
2598,Boudreaux's Louisiana Kitchen,107 ,4 ,4 
2599,Cafe Monte,107 ,5 ,5 
2600,Musashi Japanese Restaurant,108 ,3 ,3 
2601,Dolce Ristorante,108 ,4 ,4 
2602,Cuisine Malaya,108 ,4 ,4 
2603,Sir Edmond Halley's,108 ,3 ,3 
2604,Harumi Sushi,108 ,5 ,5 
2605,Zada Jane's Corner Cafe,108 ,4 ,4 
2606,Zada Jane's Corner Cafe,108 ,5 ,5 
2607,Your Mom's Donuts,108 ,3 ,3 
2608,Hazelnuts Creperie,108 ,4 ,4 
2609,The Liberty,108 ,4 ,4 
2610,Pizza Fusion,108 ,3 ,3 
2611,Savor Cafe & Catering,108 ,4 ,4 
2612,Cafe Monte,108 ,2 ,2 
2613,Texicali Taco & Tequila Bar,108 ,1 ,1 
2614,Musashi Japanese Restaurant,107897 ,5 ,5 
2615,Chris' Deli,107897 ,4 ,4 
2616,Landmark Diner Restaurant,107897 ,3 ,3 
2617,Tacos El Nevado,107897 ,4 ,4 
2618,La Shish Kabob,107897 ,4 ,4 
2619,Fern,107897 ,4 ,4 
2620,Ho Ho Cherry House,107897 ,4 ,4 
2621,Am̩lie's French Bakery & Caf̩,107897 ,3 ,3 
2622,Tenders Fresh Food,107897 ,5 ,5 
2623,Your Mom's Donuts,107897 ,4 ,4 
2624,Musashi Japanese Restaurant,109 ,5 ,5 
2625,Futo Buta,109 ,5 ,5 
2626,Umami Pok̩Rito,109 ,3 ,3 
2627,Mr Tokyo Japanese Restaurant,109 ,4 ,4 
2628,Musashi Japanese Restaurant,110 ,5 ,5 
2629,Starbucks,110 ,5 ,5 
2630,Ru San's,110 ,4 ,4 
2631,Rock Bottom Restaurant & Brewery,110 ,3 ,3 
2632,Hazelnuts Creperie,110 ,4 ,4 
2633,Fresh To Order,110 ,5 ,5 
2634,Emzy Sushi Bar & Asian Kitchen,110 ,5 ,5 
2635,Saigon Palace,110 ,4 ,4 
2636,Smashburger,110 ,4 ,4 
2637,Musashi Japanese Restaurant,111 ,4 ,4 
2638,Dolce Ristorante,111 ,4 ,4 
2639,Doan's,111 ,3 ,3 
2640,Bakersfield,111 ,4 ,4 
2641,Am̩lie's French Bakery & Caf̩,111 ,4 ,4 
2642,Hatoya Mart,111 ,4 ,4 
2643,PePeRo,111 ,4 ,4 
2644,Bad Daddy's Burger Bar,111 ,3 ,3 
2645,Saigon Palace,111 ,3 ,3 
2646,Musashi Japanese Restaurant,112 ,5 ,5 
2647,Bakersfield,112 ,5 ,5 
2648,Musashi Japanese Restaurant,113 ,5 ,5 
2649,Musashi Japanese Restaurant,113 ,5 ,5 
2650,Lumiere French Kitchen,113 ,5 ,5 
2651,Oak Steakhouse Charlotte,113 ,4 ,4 
2652,Chris' Deli,113 ,4 ,4 
2653,Block & Grinder,113 ,4 ,4 
2654,Tea Fusion Cafe,113 ,4 ,4 
2655,Bangkok Ocha,113 ,5 ,5 
2656,Woodlands,113 ,5 ,5 
2657,Ru San's,113 ,4 ,4 
2658,Doan's,113 ,3 ,3 
2659,Taipei South,113 ,4 ,4 
2660,Taipei South,113 ,5 ,5 
2661,Am̩lie's French Bakery & Caf̩,113 ,5 ,5 
2662,Crave Dessert Bar,113 ,3 ,3 
2663,Akahana Asian Bistro,113 ,3 ,3 
2664,Mr Tokyo Japanese Restaurant,113 ,4 ,4 
2665,Carolina Creamery,113 ,5 ,5 
2666,Fahrenheit,113 ,3 ,3 
2667,POPLAR  Tapas. Wine. Spirits,113 ,4 ,4 
2668,Superica,113 ,3 ,3 
2669,Wooden Vine Wine Bar & Bistro,113 ,4 ,4 
2670,Azteca Mexican Restaurant,113 ,4 ,4 
2671,Haymaker,113 ,3 ,3 
2672,Pio Pio,113 ,5 ,5 
2673,Saigon Palace,113 ,4 ,4 
2674,Razzoo's Cajun Cafe,113 ,3 ,3 
2675,Musashi Japanese Restaurant,209242 ,4 ,4 
2676,Bangkok Ocha,209242 ,3 ,3 
2677,Futo Buta,209242 ,4 ,4 
2678,Harris Teeter,209242 ,4 ,4 
2679,Zeitouni Grill,209242 ,3 ,3 
2680,Masa Sushi & Asian Grill,209242 ,4 ,4 
2681,Papa Murphy's,209242 ,4 ,4 
2682,Which Wich,209242 ,3 ,3 
2683,Musashi Japanese Restaurant,17934 ,1 ,1 
2684,SoCal Taco Stand,17934 ,1 ,1 
2685,Musashi Japanese Restaurant,79367 ,5 ,5 
2686,Futo Buta,79367 ,5 ,5 
2687,Intermezzo Pizzeria and Cafe,79367 ,5 ,5 
2688,Musashi Japanese Restaurant,114 ,5 ,5 
2689,Bonterra Restaurant & Wine Room,114 ,4 ,4 
2690,Doan's,114 ,4 ,4 
2691,Pork On A Fork,114 ,5 ,5 
2692,PePeRo,114 ,4 ,4 
2693,Zeitouni Grill,114 ,5 ,5 
2694,Shane's Rib Shack,114 ,3 ,3 
2695,Seoul Food Meat Company,114 ,4 ,4 
2696,Musashi Japanese Restaurant,115 ,3 ,3 
2697,Cuisine Malaya,115 ,3 ,3 
2698,Donut King,115 ,5 ,5 
2699,Fern,115 ,5 ,5 
2700,Zada Jane's Corner Cafe,115 ,4 ,4 
2701,Tupelo Honey,115 ,4 ,4 
2702,Bad Daddy's Burger Bar,115 ,4 ,4 
2703,Musashi Japanese Restaurant,116 ,5 ,5 
2704,Musashi Japanese Restaurant,117 ,5 ,5 
2705,Taipei South,117 ,5 ,5 
2706,Basil Thai Cuisine Ballantyne,117 ,5 ,5 
2707,Nothing But Noodles,117 ,1 ,1 
2708,Musashi Japanese Restaurant,160689 ,4 ,4 
2709,JJ's Red Hots - Dilworth,160689 ,3 ,3 
2710,Am̩lie's French Bakery & Caf̩,160689 ,5 ,5 
2711,Your Mom's Donuts,160689 ,5 ,5 
2712,Musashi Japanese Restaurant,118 ,3 ,3 
2713,Roots Catering,118 ,5 ,5 
2714,Lang Van Vietnamese,118 ,4 ,4 
2715,King of Pops,118 ,5 ,5 
2716,FlatIron Kitchen & Taphouse,118 ,5 ,5 
2717,Pizza Spiga,118 ,3 ,3 
2718,Lebowski's Neighborhood Grill,118 ,4 ,4 
2719,Cabo Fish Taco,118 ,5 ,5 
2720,The Liberty,118 ,1 ,1 
2721,The Liberty,118 ,2 ,2 
2722,Madison's On the Corner,118 ,4 ,4 
2723,Brazwells Premium Pub,118 ,4 ,4 
2724,Mint Hill Rock Store BBQ,118 ,3 ,3 
2725,Intermezzo Pizzeria and Cafe,118 ,4 ,4 
2726,The Cowfish Sushi Burger Bar,118 ,5 ,5 
2727,Maggiano's Little Italy,118 ,4 ,4 
2728,Tilted Kilt Pub & Eatery,118 ,2 ,2 
2729,Cafe Monte,118 ,4 ,4 
2730,Musashi Japanese Restaurant,119 ,3 ,3 
2731,Savory Spice Shop,119 ,4 ,4 
2732,Bonterra Restaurant & Wine Room,119 ,5 ,5 
2733,Lotus Chinese Cuisine,119 ,3 ,3 
2734,Nolen Kitchen,119 ,4 ,4 
2735,Paco's Tacos & Tequila,119 ,3 ,3 
2736,International Supermarket,119 ,4 ,4 
2737,Duckworth's Kitchen & Taphouse,119 ,3 ,3 
2738,King of Pops,119 ,4 ,4 
2739,Chuy's,119 ,4 ,4 
2740,The Cheesecake Factory,119 ,3 ,3 
2741,Rite Aid,119 ,4 ,4 
2742,Pinkberry,119 ,5 ,5 
2743,Doan's,119 ,4 ,4 
2744,Dandelion Market,119 ,4 ,4 
2745,Belly Backers,119 ,4 ,4 
2746,PePeRo,119 ,4 ,4 
2747,Mecklenburg ABC Liquor Store,119 ,4 ,4 
2748,McAlister's Deli,119 ,4 ,4 
2749,Brazwells Premium Pub,119 ,4 ,4 
2750,Azteca Mexican Restaurant,119 ,4 ,4 
2751,The Cowfish Sushi Burger Bar,119 ,4 ,4 
2752,Musashi Japanese Restaurant,120 ,4 ,4 
2753,Musashi Japanese Restaurant,121 ,4 ,4 
2754,Musashi Japanese Restaurant,71615 ,5 ,5 
2755,Savory Spice Shop,71615 ,5 ,5 
2756,Cedar Land,71615 ,4 ,4 
2757,ART:Brgr,71615 ,4 ,4 
2758,Ru San's,71615 ,5 ,5 
2759,Doan's,71615 ,4 ,4 
2760,Tanner's Bistro,71615 ,2 ,2 
2761,Baku,71615 ,4 ,4 
2762,Dilworth Coffee,71615 ,5 ,5 
2763,Comet Grill,71615 ,4 ,4 
2764,The Cowfish Sushi Burger Bar,71615 ,3 ,3 
2765,Cafe Monte,71615 ,4 ,4 
2766,Musashi Japanese Restaurant,122 ,3 ,3 
2767,Trader Joe's,122 ,5 ,5 
2768,Marco's Pizza,122 ,4 ,4 
2769,Musashi Japanese Restaurant,123 ,5 ,5 
2770,Mr Tokyo Japanese Restaurant,123 ,1 ,1 
2771,Mr Tokyo Japanese Restaurant,123 ,1 ,1 
2772,TRUE Crafted Pizza,123 ,4 ,4 
2773,Musashi Japanese Restaurant,124 ,5 ,5 
2774,Thai House - University,124 ,2 ,2 
2775,Louis'grille,124 ,1 ,1 
2776,Musashi Japanese Restaurant,60581 ,5 ,5 
2777,Bangkok Ocha,60581 ,4 ,4 
2778,PePeRo,60581 ,4 ,4 
2779,Fort Mill BBQ,60581 ,5 ,5 
2780,Musashi Japanese Restaurant,125 ,5 ,5 
2781,Hot Taco,125 ,5 ,5 
2782,Mr Tokyo Japanese Restaurant,125 ,4 ,4 
2783,Musashi Japanese Restaurant,126 ,5 ,5 
2784,Chuy's,126 ,3 ,3 
2785,Miura Grill Express,126 ,5 ,5 
2786,The Yolk,126 ,5 ,5 
2787,Firebirds Wood Fired Grill,126 ,5 ,5 
2788,Musashi Japanese Restaurant,79662 ,5 ,5 
2789,Futo Buta,79662 ,3 ,3 
2790,Ru San's,79662 ,2 ,2 
2791,Doan's,79662 ,4 ,4 
2792,PePeRo,79662 ,4 ,4 
2793,Meet Fresh,79662 ,5 ,5 
2794,Pio Pio,79662 ,5 ,5 
2795,Musashi Japanese Restaurant,127 ,4 ,4 
2796,Le Peep,127 ,2 ,2 
2797,Lumiere French Kitchen,127 ,5 ,5 
2798,Starbucks,127 ,1 ,1 
2799,Oak Steakhouse Charlotte,127 ,4 ,4 
2800,Bonterra Restaurant & Wine Room,127 ,3 ,3 
2801,Hibiscus,127 ,3 ,3 
2802,Hibiscus,127 ,4 ,4 
2803,Block & Grinder,127 ,4 ,4 
2804,Nolen Kitchen,127 ,2 ,2 
2805,Duckworth's Kitchen & Taphouse,127 ,5 ,5 
2806,Bangkok Ocha,127 ,3 ,3 
2807,Heritage Food and Drink,127 ,5 ,5 
2808,Blackthorne,127 ,1 ,1 
2809,Blackthorne,127 ,3 ,3 
