,title,genres,user
4,Radioactive Dreams (1985),Action|Comedy|Film-Noir|Musical|Sci-Fi,35487.0
5,Bugsy Malone (1976),Children|Comedy|Crime|Musical,35487.0
23262,Interstellar (2014),Sci-Fi|IMAX,35487.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,35487.0
11386,"Departed, The (2006)",Crime|Drama|Thriller,35487.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,35487.0
0,Eden Log (2007),Horror|Mystery|Sci-Fi|Thriller,35552.0
1,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,35552.0
2,The Whisperer in Darkness (2011),Horror|Mystery|Sci-Fi|Thriller,35552.0
3,Residue (2015),Horror|Mystery|Sci-Fi|Thriller,35552.0
4,Invitation to Hell (1984),Horror|Mystery|Sci-Fi|Thriller,35552.0
5,Island of the Burning Damned (Night of the Big Heat) (1967),Horror|Mystery|Sci-Fi|Thriller,35552.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,35552.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,35552.0
4898,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,35552.0
5854,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,35552.0
0,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,35606.0
1,Phantom of the Opera (1943),Horror|Musical|Thriller,35606.0
2,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,35606.0
3,Sweeney Todd: The Demon Barber of Fleet Street (1982),Drama|Horror|Musical|Thriller,35606.0
4,Kansas City (1996),Crime|Drama|Musical|Thriller,35606.0
5,What's the Matter with Helen? (1971),Crime|Drama|Horror|Musical,35606.0
23262,Interstellar (2014),Sci-Fi|IMAX,35606.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,35606.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,35606.0
4133,Memento (2000),Mystery|Thriller,35606.0
0,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,35622.0
1,Lake Placid 3 (2010),Action|Horror|Sci-Fi|Thriller,35622.0
2,Mutant Hunt (1987),Action|Horror|Sci-Fi|Thriller,35622.0
3,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,35622.0
4,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,35622.0
5,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,35622.0
23262,Interstellar (2014),Sci-Fi|IMAX,35622.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,35622.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,35622.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,35622.0
0,Eden of the East the Movie II: Paradise Lost (Higashi no Eden Gekijôban II: Paradise Lost) (2010),Animation|Crime|Mystery|Sci-Fi|Thriller,35643.0
1,S. Darko (S. Darko: A Donnie Darko Tale) (2009),Crime|Mystery|Sci-Fi|Thriller,35643.0
2,8 Women (2002),Comedy|Crime|Musical|Mystery,35643.0
3,Lupin the Third vs. Detective Conan: The Movie (2013),Action|Animation|Crime|Mystery,35643.0
4,"Devil Bat, The (1940)",Crime|Horror|Mystery|Sci-Fi,35643.0
5,God told Me To (1976),Crime|Horror|Mystery|Sci-Fi|Thriller,35643.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,35643.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,35643.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,35643.0
1067,Reservoir Dogs (1992),Crime|Mystery|Thriller,35643.0
0,Radioactive Dreams (1985),Action|Comedy|Film-Noir|Musical|Sci-Fi,35678.0
1,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,35678.0
2,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,35678.0
3,Charlie Chan at the Opera (1936),Comedy|Musical|Mystery|Thriller,35678.0
4,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,35678.0
5,Deadline at Dawn (1946),Film-Noir|Mystery|Romance|Thriller,35678.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,35678.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,35678.0
3061,"Green Mile, The (1999)",Crime|Drama,35678.0
2773,American Beauty (1999),Drama|Romance,35678.0
0,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,35705.0
1,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,35705.0
2,Lake Placid 3 (2010),Action|Horror|Sci-Fi|Thriller,35705.0
3,Alien vs. Ninja (2010),Action|Horror|Sci-Fi|Thriller,35705.0
4,Mutant Hunt (1987),Action|Horror|Sci-Fi|Thriller,35705.0
5,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,35705.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,35705.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,35705.0
23262,Interstellar (2014),Sci-Fi|IMAX,35705.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,35705.0
0,Eddie and the Cruisers II: Eddie Lives! (1989),Drama|Musical,35729.0
1,Narcissus (1983),Musical,35729.0
2,Laugh! (1967),Musical,35729.0
3,Fiddler on the Roof (1971),Drama|Musical,35729.0
4,Clambake (1967),Musical,35729.0
5,Girl Walk: All Day (2011),Musical,35729.0
213,Before Sunrise (1995),Drama|Romance,35729.0
12782,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,35729.0
7955,Before Sunset (2004),Drama|Romance,35729.0
1596,Gattaca (1997),Drama|Sci-Fi|Thriller,35729.0
0,Radioactive Dreams (1985),Action|Comedy|Film-Noir|Musical|Sci-Fi,35793.0
1,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,35793.0
2,Rogues' Regiment (1948),Action|Adventure|Film-Noir|Thriller|War,35793.0
3,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),Comedy|Horror|Musical|Western,35793.0
4,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,35793.0
5,Sholay (1975),Action|Adventure|Comedy|Musical|Romance|Thriller,35793.0
23262,Interstellar (2014),Sci-Fi|IMAX,35793.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,35793.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,35793.0
4133,Memento (2000),Mystery|Thriller,35793.0
0,Dhoom (2004),Action|Crime|Musical|Romance,35832.0
1,Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990),Crime|Film-Noir|Horror|Romance|Thriller,35832.0
2,Radioactive Dreams (1985),Action|Comedy|Film-Noir|Musical|Sci-Fi,35832.0
3,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller,35832.0
4,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,35832.0
5,Batman: Assault on Arkham (2014),Action|Animation|Crime|Thriller,35832.0
23262,Interstellar (2014),Sci-Fi|IMAX,35832.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,35832.0
523,Schindler's List (1993),Drama|War,35832.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,35832.0
0,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,35898.0
1,Follow Me Quietly (1949),Crime|Drama|Film-Noir|Mystery,35898.0
2,Dark City (1950),Crime|Drama|Film-Noir|Mystery,35898.0
3,"Blue Dahlia, The (1946)",Crime|Drama|Film-Noir|Mystery|Thriller,35898.0
4,"Mask of Dimitrios, The (1944)",Crime|Drama|Film-Noir|Mystery,35898.0
5,"Verdict, The (1946)",Crime|Drama|Film-Noir|Mystery|Thriller,35898.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,35898.0
17986,In Vanda's Room (No Quarto da Vanda) (2000),Drama,35898.0
13691,Inglourious Basterds (2009),Action|Drama|War,35898.0
5,Heat (1995),Action|Crime|Thriller,35898.0
0,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,36006.0
1,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy|Horror|Musical|Sci-Fi,36006.0
2,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,36006.0
3,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),Comedy|Horror|Musical|Western,36006.0
4,What's the Matter with Helen? (1971),Crime|Drama|Horror|Musical,36006.0
5,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,36006.0
19861,Eastwood on Eastwood (1997),Documentary,36006.0
20059,Walter (1982),Drama,36006.0
12444,In Bruges (2008),Comedy|Crime|Drama|Thriller,36006.0
2912,Being John Malkovich (1999),Comedy|Drama|Fantasy,36006.0
0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,36095.0
1,Jumanji (1995),Adventure|Children|Fantasy,36095.0
2,Grumpier Old Men (1995),Comedy|Romance,36095.0
3,Waiting to Exhale (1995),Comedy|Drama|Romance,36095.0
4,Father of the Bride Part II (1995),Comedy,36095.0
5,Heat (1995),Action|Crime|Thriller,36095.0
23262,Interstellar (2014),Sci-Fi|IMAX,36095.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,36095.0
45569,The Way We Live Now (2001),Drama|Romance,36095.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,36095.0
0,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,36156.0
1,Phantom of the Opera (1943),Horror|Musical|Thriller,36156.0
2,Sweeney Todd: The Demon Barber of Fleet Street (1982),Drama|Horror|Musical|Thriller,36156.0
3,"Benny Goodman Story, The (1955)",Drama|Musical,36156.0
4,"Girls, Les (1957)",Musical,36156.0
5,Breakin' (1984),Drama|Musical,36156.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,36156.0
45569,The Way We Live Now (2001),Drama|Romance,36156.0
523,Schindler's List (1993),Drama|War,36156.0
352,Forrest Gump (1994),Comedy|Drama|Romance|War,36156.0
0,Dead Time: Kala (2007),Crime|Fantasy|Film-Noir|Thriller,36172.0
1,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,36172.0
2,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,36172.0
3,Vamps (2017),Action|Fantasy|Horror|Thriller,36172.0
4,Legion (2010),Action|Fantasy|Horror|Thriller,36172.0
5,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,36172.0
7250,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,36172.0
1625,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,36172.0
4783,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,36172.0
10080,Mysterious Skin (2004),Drama|Mystery,36172.0
0,Pinocchio (1940),Animation|Children|Fantasy|Musical,36202.0
1,"Little Mermaid 2: Return to the Sea, The (2000)",Animation|Children|Fantasy|Musical,36202.0
2,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical,36202.0
3,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance,36202.0
4,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,36202.0
5,Peter Pan (1953),Animation|Children|Fantasy|Musical,36202.0
12258,"Man from Earth, The (2007)",Drama|Sci-Fi,36202.0
2510,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,36202.0
12444,In Bruges (2008),Comedy|Crime|Drama|Thriller,36202.0
9509,"Sea Inside, The (Mar adentro) (2004)",Drama,36202.0
0,Blues in the Night (1941),Drama|Film-Noir|Musical,36207.0
1,Backfire (1950),Crime|Film-Noir|Mystery|Romance|Thriller,36207.0
2,I Wake Up Screaming (1941),Crime|Film-Noir|Mystery|Romance|Thriller,36207.0
3,Fallen Angel (1945),Crime|Film-Noir|Mystery|Romance,36207.0
4,"Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure (1997)",Children|Musical|Mystery,36207.0
5,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery,36207.0
7250,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,36207.0
12356,There Will Be Blood (2007),Drama|Western,36207.0
5,Heat (1995),Action|Crime|Thriller,36207.0
1625,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,36207.0
0,Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990),Crime|Film-Noir|Horror|Romance|Thriller,36211.0
1,Battlefield Baseball (Jigoku kôshien) (2003),Action|Horror|Musical,36211.0
2,Ghost Warrior (1986),Action|Crime|Horror|Sci-Fi,36211.0
3,The Brides of Fu Manchu (1966),Action|Crime|Horror|Sci-Fi,36211.0
4,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,36211.0
5,Dhoom (2004),Action|Crime|Musical|Romance,36211.0
47588,The Time Shifters (1999),Action|Sci-Fi|Thriller,36211.0
13921,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller,36211.0
50116,The Only Living Boy in New York (2017),Drama,36211.0
11773,Black Book (Zwartboek) (2006),Drama|Thriller|War,36211.0
0,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,36229.0
1,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,36229.0
2,Lake Placid: The Final Chapter (2012),Action|Horror|Sci-Fi|Thriller,36229.0
3,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,36229.0
4,Project Viper (2002),Action|Horror|Sci-Fi|Thriller,36229.0
5,Hollow Man II (2006),Action|Horror|Sci-Fi|Thriller,36229.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,36229.0
2240,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,36229.0
523,Schindler's List (1993),Drama|War,36229.0
3061,"Green Mile, The (1999)",Crime|Drama,36229.0
0,Jonny's Golden Quest (1993),Adventure|Animation|Children|Mystery,36450.0
1,Tintin and the Lake of Sharks (1972),Adventure|Animation|Children|Mystery,36450.0
2,Scooby-Doo! Frankencreepy (2014),Adventure|Animation|Children|Mystery,36450.0
3,The Man Called Flintstone (1966),Adventure|Animation|Children|Mystery|Romance,36450.0
4,"Watcher in the Woods, The (1980)",Children|Horror|Mystery|Thriller,36450.0
5,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi,36450.0
95,"Hate (Haine, La) (1995)",Crime|Drama,36450.0
2758,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,36450.0
657,Underground (1995),Comedy|Drama|War,36450.0
497,Naked (1993),Drama,36450.0
0,8 Women (2002),Comedy|Crime|Musical|Mystery,36466.0
1,The Nutcracker in 3D (2009),Action|Children|Fantasy|Musical,36466.0
2,Bugsy Malone (1976),Children|Comedy|Crime|Musical,36466.0
3,Dhoom (2004),Action|Crime|Musical|Romance,36466.0
4,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,36466.0
5,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,36466.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,36466.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,36466.0
290,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,36466.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,36466.0
0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,36467.0
1,Jumanji (1995),Adventure|Children|Fantasy,36467.0
2,Grumpier Old Men (1995),Comedy|Romance,36467.0
3,Waiting to Exhale (1995),Comedy|Drama|Romance,36467.0
4,Father of the Bride Part II (1995),Comedy,36467.0
5,Heat (1995),Action|Crime|Thriller,36467.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,36467.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,36467.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,36467.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,36467.0
0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,36533.0
1,Jumanji (1995),Adventure|Children|Fantasy,36533.0
2,Grumpier Old Men (1995),Comedy|Romance,36533.0
3,Waiting to Exhale (1995),Comedy|Drama|Romance,36533.0
4,Father of the Bride Part II (1995),Comedy,36533.0
5,Heat (1995),Action|Crime|Thriller,36533.0
0,"Barber, The (2002)",Crime|Horror|Mystery|Thriller,36660.0
1,Identity (2003),Crime|Horror|Mystery|Thriller,36660.0
2,Slaughter of the Innocents (1993),Crime|Horror|Mystery|Thriller,36660.0
3,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller,36660.0
4,"Lodger, The (1944)",Crime|Horror|Mystery|Thriller,36660.0
5,"Sherlock Holmes in Pearl of Death (Pearl of Death, The) (1944)",Crime|Horror|Mystery|Thriller,36660.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,36660.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,36660.0
7250,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,36660.0
765,Trainspotting (1996),Comedy|Crime|Drama,36660.0
0,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi,36730.0
1,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,36730.0
2,Eden of the East the Movie I: The King of Eden (Higashi no Eden Gekijoban) (2009),Action|Animation|Crime|Sci-Fi|Thriller,36730.0
3,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,36730.0
4,Alien Planet (2005),Animation|Documentary|Sci-Fi,36730.0
5,Angel Cop (1989),Animation|Crime|Sci-Fi,36730.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,36730.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,36730.0
3918,Snatch (2000),Comedy|Crime|Thriller,36730.0
2458,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,36730.0
0,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime,36750.0
1,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,36750.0
2,Batman & Mr. Freeze: Subzero (1998),Action|Animation|Children|Crime,36750.0
3,Despicable Me (2010),Animation|Children|Comedy|Crime,36750.0
4,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,36750.0
5,Kite (1998),Action|Animation|Crime|Thriller,36750.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,36750.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,36750.0
11386,"Departed, The (2006)",Crime|Drama|Thriller,36750.0
3918,Snatch (2000),Comedy|Crime|Thriller,36750.0
0,The Girl of the Golden West (1938),Musical|Romance|Western,36879.0
1,Oklahoma! (1955),Musical|Romance|Western,36879.0
2,Heldorado (1946),Musical|Western,36879.0
3,Can't Help Singing (1944),Musical|Western,36879.0
4,Calamity Jane (1953),Musical|Western,36879.0
5,"High, Wide, and Handsome (1937)",Musical|Western,36879.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,36879.0
1645,Good Will Hunting (1997),Drama|Romance,36879.0
1067,Reservoir Dogs (1992),Crime|Mystery|Thriller,36879.0
15,Casino (1995),Crime|Drama,36879.0
0,In Old Chicago (1937),Action|Drama|Musical|War,37006.0
1,"Exterminator, The (1980)",Action|Crime|Thriller|War,37006.0
2,Pocahontas (1995),Animation|Children|Drama|Musical|Romance,37006.0
3,Soldiers Of The Damned (2015),Action|Horror|Thriller|War,37006.0
4,Rock & Rule (1983),Animation|Fantasy|Musical|Sci-Fi,37006.0
5,Wizards (1977),Animation|Fantasy|Sci-Fi|War,37006.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,37006.0
4898,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,37006.0
5854,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,37006.0
12356,There Will Be Blood (2007),Drama|Western,37006.0
0,Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990),Crime|Film-Noir|Horror|Romance|Thriller,37046.0
1,Fallen Angel (1945),Crime|Film-Noir|Mystery|Romance,37046.0
2,Backfire (1950),Crime|Film-Noir|Mystery|Romance|Thriller,37046.0
3,I Wake Up Screaming (1941),Crime|Film-Noir|Mystery|Romance|Thriller,37046.0
4,Dhoom (2004),Action|Crime|Musical|Romance,37046.0
5,Maniac (1963),Crime|Horror|Mystery|Romance|Thriller,37046.0
32264,If You Were Young: Rage (1970),Drama,37046.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,37046.0
11386,"Departed, The (2006)",Crime|Drama|Thriller,37046.0
1067,Reservoir Dogs (1992),Crime|Mystery|Thriller,37046.0
0,Kill or Be Killed (2016),Horror|Mystery|Thriller|Western,37055.0
1,7500 (2014),Action|Horror|Mystery|Thriller,37055.0
2,Cold Prey (Fritt Vilt) (2006),Action|Horror|Mystery|Thriller,37055.0
3,The Final Storm (2010),Action|Horror|Mystery|Thriller,37055.0
4,Rise: Blood Hunter (2007),Action|Horror|Mystery|Thriller,37055.0
5,"Fog, The (2005)",Action|Horror|Mystery|Thriller,37055.0
290,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,37055.0
2915,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,37055.0
9758,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,37055.0
12782,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,37055.0
0,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,37080.0
1,"Watcher in the Woods, The (1980)",Children|Horror|Mystery|Thriller,37080.0
2,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,37080.0
3,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,37080.0
4,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,37080.0
5,Lured (1947),Crime|Film-Noir|Mystery|Thriller,37080.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,37080.0
1067,Reservoir Dogs (1992),Crime|Mystery|Thriller,37080.0
213,Before Sunrise (1995),Drama|Romance,37080.0
12782,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,37080.0
0,Deadline at Dawn (1946),Film-Noir|Mystery|Romance|Thriller,37084.0
