;title;genres;user
3061;Green Mile, The (1999);Crime|Drama;13977
5891;Catch Me If You Can (2002);Crime|Drama;13977
0;You'll Find Out (1940);Comedy|Horror|Musical|Mystery|Romance;13998
1;8 Women (2002);Comedy|Crime|Musical|Mystery;13998
2;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;13998
3;Charlie Chan at the Opera (1936);Comedy|Musical|Mystery|Thriller;13998
4;Jesus Christ Vampire Hunter (2001);Action|Comedy|Horror|Musical;13998
5;What's the Matter with Helen? (1971);Crime|Drama|Horror|Musical;13998
2874;Fight Club (1999);Action|Crime|Drama|Thriller;13998
13691;Inglourious Basterds (2009);Action|Drama|War;13998
702;Dead Man (1995);Drama|Mystery|Western;13998
1801;Fear and Loathing in Las Vegas (1998);Adventure|Comedy|Drama;13998
0;Braveheart (1995);Action|Drama|War;14006
1;Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990);Crime|Film-Noir|Horror|Romance|Thriller;14006
2;Rob Roy (1995);Action|Drama|Romance|War;14006
3;Canadian Bacon (1995);Comedy|War;14006
4;Backfire (1950);Crime|Film-Noir|Mystery|Romance|Thriller;14006
5;I Wake Up Screaming (1941);Crime|Film-Noir|Mystery|Romance|Thriller;14006
23262;Interstellar (2014);Sci-Fi|IMAX;14006
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;14006
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;14006
4133;Memento (2000);Mystery|Thriller;14006
0;Wild Wild West (1999);Action|Comedy|Sci-Fi|Western;14011
1;Robot (2010);Action|Comedy|Musical|Sci-Fi;14011
2;Wild Wild West Revisited, The (1979);Action|Adventure|Sci-Fi|Western;14011
3;Space Raiders (1983);Action|Adventure|Sci-Fi|Western;14011
4;Timerider: The Adventure of Lyle Swann (1982);Action|Adventure|Sci-Fi|Western;14011
5;Iron Sky the Coming Race (2016);Action|Comedy|Fantasy|Sci-Fi;14011
315;Shawshank Redemption, The (1994);Crime|Drama;14011
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;14011
523;Schindler's List (1993);Drama|War;14011
352;Forrest Gump (1994);Comedy|Drama|Romance|War;14011
0;Charlie Chan at the Opera (1936);Comedy|Musical|Mystery|Thriller;14058
1;Eddie and the Cruisers (1983);Drama|Musical|Mystery;14058
2;Cirque du Soleil: Varekai (2003);Comedy|Fantasy|Musical|Mystery;14058
3;Holy Motors (2012);Drama|Fantasy|Musical|Mystery|Sci-Fi;14058
4;Cirque du Soleil: Dralion (2001);Fantasy|Musical|Mystery;14058
5;You'll Find Out (1940);Comedy|Horror|Musical|Mystery|Romance;14058
2874;Fight Club (1999);Action|Crime|Drama|Thriller;14058
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;14058
19861;Eastwood on Eastwood (1997);Documentary;14058
13691;Inglourious Basterds (2009);Action|Drama|War;14058
0;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;14062
1;The Haunting Hour: Don't Think About It (2007);Children|Fantasy|Horror|Thriller;14062
2;Painless (Insensibles) (2012) ;Fantasy|Horror|Mystery|War;14062
3;Soldiers Of The Damned (2015);Action|Horror|Thriller|War;14062
4;Nightmare Detective (2006);Crime|Fantasy|Horror|Thriller;14062
5;Dead Time: Kala (2007);Crime|Fantasy|Film-Noir|Thriller;14062
2874;Fight Club (1999);Action|Crime|Drama|Thriller;14062
13691;Inglourious Basterds (2009);Action|Drama|War;14062
1238;Unforgiven (1992);Drama|Western;14062
583;Terminator 2: Judgment Day (1991);Action|Sci-Fi;14062
0;Everything I Have is Yours (1952);Musical;14124
1;Broadway Rhythm (1944);Musical;14124
2;Grace Unplugged (2013);Drama|Musical;14124
3;Graffiti Bridge (1990);Drama|Musical;14124
4;Make Your Move (2013);Musical;14124
5;Double Trouble (1967);Musical;14124
352;Forrest Gump (1994);Comedy|Drama|Romance|War;14124
3061;Green Mile, The (1999);Crime|Drama;14124
587;Silence of the Lambs, The (1991);Crime|Horror|Thriller;14124
1945;Saving Private Ryan (1998);Action|Drama|War;14124
0;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;14129
1;Chinatown (1974);Crime|Film-Noir|Mystery|Thriller;14129
2;Pure Formality, A (Pura formalità, Una) (1994);Crime|Film-Noir|Mystery|Thriller;14129
3;Chase a Crooked Shadow (1958);Crime|Film-Noir|Mystery|Thriller;14129
4;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;14129
5;Vice (2008);Crime|Film-Noir|Mystery|Thriller;14129
352;Forrest Gump (1994);Comedy|Drama|Romance|War;14129
3061;Green Mile, The (1999);Crime|Drama;14129
13921;Raiders of the Lost Ark: The Adaptation (1989);Action|Adventure|Thriller;14129
1945;Saving Private Ryan (1998);Action|Drama|War;14129
0;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;14144
1;Breakin' 2: Electric Boogaloo (1984);Musical;14144
2;Loving You (1957);Drama|Musical;14144
3;Blue Angel, The (1930);Drama|Musical;14144
4;With a Song in My Heart (1952);Drama|Musical;14144
5;Mother India (1957);Drama|Musical;14144
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;14144
1645;Good Will Hunting (1997);Drama|Romance;14144
7250;Eternal Sunshine of the Spotless Mind (2004);Drama|Romance|Sci-Fi;14144
2773;American Beauty (1999);Drama|Romance;14144
0;Jesus Christ Superstar (2000);Drama|Musical;14336
1;Graffiti Bridge (1990);Drama|Musical;14336
2;Alexander's Ragtime Band (1938);Drama|Musical;14336
3;Applause (1929);Drama|Musical;14336
4;Gold Diggers of 1933 (1933);Musical;14336
5;Amen (2013);Drama|Musical;14336
315;Shawshank Redemption, The (1994);Crime|Drama;14336
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;14336
3918;Snatch (2000);Comedy|Crime|Thriller;14336
352;Forrest Gump (1994);Comedy|Drama|Romance|War;14336
0;Maniac (1963);Crime|Horror|Mystery|Romance|Thriller;14396
1;B.T.K. (2008);Crime|Drama|Horror|Mystery|Thriller;14396
2;Cold Moon (2016);Crime|Drama|Horror|Mystery|Thriller;14396
3;Ed Gein: The Butcher of Plainfield (2007);Crime|Drama|Horror|Mystery;14396
4;Gone (2006);Crime|Drama|Horror|Mystery|Thriller;14396
5;Hound of the Baskervilles, The (1959);Crime|Horror|Mystery;14396
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;14396
11386;Departed, The (2006);Crime|Drama|Thriller;14396
1067;Reservoir Dogs (1992);Crime|Mystery|Thriller;14396
7250;Eternal Sunshine of the Spotless Mind (2004);Drama|Romance|Sci-Fi;14396
0;Singapore (1947);Action|Adventure|Crime|Film-Noir|Romance;14402
1;Moon 44 (1990);Action|Film-Noir|Sci-Fi|Thriller;14402
2;Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990);Crime|Film-Noir|Horror|Romance|Thriller;14402
3;The Brides of Fu Manchu (1966);Action|Crime|Horror|Sci-Fi;14402
4;Grindhouse (2007);Action|Crime|Horror|Sci-Fi|Thriller;14402
5;Ghost Warrior (1986);Action|Crime|Horror|Sci-Fi;14402
1237;Groundhog Day (1993);Comedy|Fantasy|Romance;14402
14475;Fantastic Mr. Fox (2009);Adventure|Animation|Children|Comedy|Crime;14402
21921;Imaginary Witness: Hollywood and the Holocaust (2004) ;Documentary;14402
4884;Royal Tenenbaums, The (2001);Comedy|Drama;14402
0;Charlie Chan at the Opera (1936);Comedy|Musical|Mystery|Thriller;14406
1;From Hell (2001);Crime|Horror|Mystery|Thriller;14406
2;Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970);Crime|Horror|Mystery|Thriller;14406
3;Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933);Crime|Horror|Mystery|Thriller;14406
4;Lodger, The (1944);Crime|Horror|Mystery|Thriller;14406
5;Nature of the Beast, The (1995);Crime|Horror|Mystery|Thriller;14406
523;Schindler's List (1993);Drama|War;14406
765;Trainspotting (1996);Comedy|Crime|Drama;14406
1945;Saving Private Ryan (1998);Action|Drama|War;14406
5891;Catch Me If You Can (2002);Crime|Drama;14406
0;Batman Beyond: Return of the Joker (2000);Action|Animation|Crime|Sci-Fi|Thriller;14438
1;Ghost in the Shell: Solid State Society (2006);Action|Animation|Crime|Sci-Fi|Thriller;14438
2;Eden of the East the Movie I: The King of Eden (Higashi no Eden Gekijoban) (2009);Action|Animation|Crime|Sci-Fi|Thriller;14438
3;Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005);Action|Animation|Crime|Sci-Fi;14438
4;Trigun: Badlands Rumble (2010);Action|Animation|Sci-Fi|Western;14438
5;iBoy (2017);Action|Crime|Sci-Fi|Thriller;14438
41213;The Fire Next Time (1993);Thriller;14438
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;14438
2773;American Beauty (1999);Drama|Romance;14438
1564;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;14438
0;Toy Story (1995);Adventure|Animation|Children|Comedy|Fantasy;14480
1;Jumanji (1995);Adventure|Children|Fantasy;14480
2;Grumpier Old Men (1995);Comedy|Romance;14480
3;Waiting to Exhale (1995);Comedy|Drama|Romance;14480
4;Father of the Bride Part II (1995);Comedy;14480
5;Heat (1995);Action|Crime|Thriller;14480
315;Shawshank Redemption, The (1994);Crime|Drama;14480
2874;Fight Club (1999);Action|Crime|Drama|Thriller;14480
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;14480
3061;Green Mile, The (1999);Crime|Drama;14480
0;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;14483
1;Rocky Horror Picture Show, The (1975);Comedy|Horror|Musical|Sci-Fi;14483
2;Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981);Comedy|Horror|Musical|Sci-Fi;14483
3;Dark City (1998);Adventure|Film-Noir|Sci-Fi|Thriller;14483
4;Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996);Comedy|Horror|Musical|Western;14483
5;Jennifer's Body (2009);Comedy|Horror|Sci-Fi|Thriller;14483
23262;Interstellar (2014);Sci-Fi|IMAX;14483
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;14483
523;Schindler's List (1993);Drama|War;14483
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;14483
0;You'll Find Out (1940);Comedy|Horror|Musical|Mystery|Romance;14489
1;Jesus Christ Vampire Hunter (2001);Action|Comedy|Horror|Musical;14489
2;8 Women (2002);Comedy|Crime|Musical|Mystery;14489
3;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;14489
4;Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981);Comedy|Horror|Musical|Sci-Fi;14489
5;Rocky Horror Picture Show, The (1975);Comedy|Horror|Musical|Sci-Fi;14489
19861;Eastwood on Eastwood (1997);Documentary;14489
9587;Hotel Rwanda (2004);Drama|War;14489
14475;Fantastic Mr. Fox (2009);Adventure|Animation|Children|Comedy|Crime;14489
3934;O Brother, Where Art Thou? (2000);Adventure|Comedy|Crime;14489
0;Cyber City Oedo 808 (1990);Action|Animation|Crime|Horror|Sci-Fi;14657
1;Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990);Crime|Film-Noir|Horror|Romance|Thriller;14657
2;Kite (1998);Action|Animation|Crime|Thriller;14657
3;Batman: Assault on Arkham (2014);Action|Animation|Crime|Thriller;14657
4;Carnage Park (2016);Action|Crime|Horror|Thriller;14657
5;Cold & Dark (2005);Action|Crime|Horror|Thriller;14657
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;14657
523;Schindler's List (1993);Drama|War;14657
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;14657
4898;Lord of the Rings: The Fellowship of the Ring, The (2001);Adventure|Fantasy;14657
0;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;14795
1;Kill or Be Killed (2016);Horror|Mystery|Thriller|Western;14795
2;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;14795
3;Seventh Victim, The (1943);Drama|Film-Noir|Horror|Mystery;14795
4;Deadline at Dawn (1946);Film-Noir|Mystery|Romance|Thriller;14795
5;Blues in the Night (1941);Drama|Film-Noir|Musical;14795
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;14795
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;14795
523;Schindler's List (1993);Drama|War;14795
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;14795
0;Priest (2011);Action|Horror|Sci-Fi|Thriller;14800
1;Embryo (1976);Action|Horror|Sci-Fi|Thriller;14800
2;The Day of the Triffids (2009);Action|Horror|Sci-Fi|Thriller;14800
3;Alone in the Dark (2005);Action|Horror|Sci-Fi|Thriller;14800
4;Resident Evil (2002);Action|Horror|Sci-Fi|Thriller;14800
5;Automatic (1995);Action|Horror|Sci-Fi|Thriller;14800
20067;Kabei: Our Mother (Kâbê) (2008);Drama;14800
23262;Interstellar (2014);Sci-Fi|IMAX;14800
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;14800
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;14800
0;Cop and a Half: New Recruit (2017);Action|Children|Comedy|Crime;14849
1;Holiday (2006);Action|Children|Comedy|Crime|Drama|Romance;14849
2;Dilwale (2015);Action|Children|Comedy|Crime|Drama|Romance;14849
3;Mary Reilly (1996);Drama|Horror|Thriller;14849
4;Batman & Mr. Freeze: Subzero (1998);Action|Animation|Children|Crime;14849
5;Batman: Mystery of the Batwoman (2003);Action|Animation|Children|Crime;14849
2874;Fight Club (1999);Action|Crime|Drama|Thriller;14849
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;14849
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;14849
4898;Lord of the Rings: The Fellowship of the Ring, The (2001);Adventure|Fantasy;14849
0;Darkest Hour, The (2011);Action|Horror|Sci-Fi|Thriller;14955
1;Tetsuo, the Ironman (Tetsuo) (1988);Action|Horror|Sci-Fi|Thriller;14955
2;Lake Placid: The Final Chapter (2012);Action|Horror|Sci-Fi|Thriller;14955
3;Class of 1999 II: The Substitute (1994);Action|Horror|Sci-Fi|Thriller;14955
4;Embryo (1976);Action|Horror|Sci-Fi|Thriller;14955
5;Anacondas: Trail of Blood (2009);Action|Horror|Sci-Fi|Thriller;14955
2874;Fight Club (1999);Action|Crime|Drama|Thriller;14955
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;14955
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;14955
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;14955
0;Annie Get Your Gun (1950);Comedy|Musical|Romance|Western;14960
1;Seven Brides for Seven Brothers (1954);Comedy|Musical|Romance|Western;14960
2;In Old Santa Fe (1934);Comedy|Crime|Romance|Western;14960
3;Lemonade Joe (Limonádový Joe aneb Konská opera) (1964);Adventure|Comedy|Musical|Romance|Western;14960
4;Road to Rio (1947);Adventure|Comedy|Musical|Romance;14960
5;Pirates of Penzance, The (1983);Adventure|Comedy|Musical|Romance;14960
315;Shawshank Redemption, The (1994);Crime|Drama;14960
2874;Fight Club (1999);Action|Crime|Drama|Thriller;14960
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;14960
523;Schindler's List (1993);Drama|War;14960
0;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;15060
1;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;15060
2;Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996);Comedy|Horror|Musical|Western;15060
3;Moon 44 (1990);Action|Film-Noir|Sci-Fi|Thriller;15060
4;Dead Time: Kala (2007);Crime|Fantasy|Film-Noir|Thriller;15060
5;Sundown: The Vampire in Retreat (1989);Action|Comedy|Horror|Western;15060
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;15060
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;15060
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;15060
1067;Reservoir Dogs (1992);Crime|Mystery|Thriller;15060
0;The Bride (1985);Horror|Romance|Sci-Fi|Thriller;15168
1;Twice-Told Tales (1963);Horror|Mystery|Romance|Sci-Fi;15168
2;Nature of the Beast (2007);Comedy|Horror|Romance|Thriller;15168
3;Pride and Prejudice and Zombies (2016);Comedy|Horror|Romance|Thriller;15168
4;Pizza (2012);Comedy|Horror|Romance|Thriller;15168
5;Mourning Grave (2014);Comedy|Horror|Romance|Thriller;15168
523;Schindler's List (1993);Drama|War;15168
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;15168
4898;Lord of the Rings: The Fellowship of the Ring, The (2001);Adventure|Fantasy;15168
5854;Lord of the Rings: The Two Towers, The (2002);Adventure|Fantasy;15168
0;What's the Matter with Helen? (1971);Crime|Drama|Horror|Musical;15235
1;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;15235
2;Sweeney Todd: The Demon Barber of Fleet Street (1982);Drama|Horror|Musical|Thriller;15235
3;Sweeney Todd: The Demon Barber of Fleet Street (2007);Drama|Horror|Musical|Thriller;15235
4;Phantom of the Opera (1943);Horror|Musical|Thriller;15235
5;1000 Eyes of Dr. Mabuse, The (Die 1000 Augen des Dr. Mabuse) (1960);Crime|Horror|Mystery|Thriller;15235
1645;Good Will Hunting (1997);Drama|Romance;15235
523;Schindler's List (1993);Drama|War;15235
352;Forrest Gump (1994);Comedy|Drama|Romance|War;15235
3061;Green Mile, The (1999);Crime|Drama;15235
0;Toy Story (1995);Adventure|Animation|Children|Comedy|Fantasy;15254
1;Jumanji (1995);Adventure|Children|Fantasy;15254
2;Grumpier Old Men (1995);Comedy|Romance;15254
3;Waiting to Exhale (1995);Comedy|Drama|Romance;15254
4;Father of the Bride Part II (1995);Comedy;15254
5;Heat (1995);Action|Crime|Thriller;15254
7250;Eternal Sunshine of the Spotless Mind (2004);Drama|Romance|Sci-Fi;15254
1625;Truman Show, The (1998);Comedy|Drama|Sci-Fi;15254
621;Primal Fear (1996);Crime|Drama|Mystery|Thriller;15254
19803;Hotel Transylvania (2012);Animation|Children|Comedy;15254
0;Underworld: Rise of the Lycans (2009);Action|Fantasy|Horror|Thriller;15306
1;Constantine (2005);Action|Fantasy|Horror|Thriller;15306
2;Legion (2010);Action|Fantasy|Horror|Thriller;15306
3;Avenged (2013);Action|Fantasy|Horror|Thriller;15306
4;Vamps (2017);Action|Fantasy|Horror|Thriller;15306
5;Blade: Trinity (2004);Action|Fantasy|Horror|Thriller;15306
45569;The Way We Live Now (2001);Drama|Romance;15306
16274;Harry Potter and the Deathly Hallows: Part 1 (2010);Action|Adventure|Fantasy|IMAX;15306
702;Dead Man (1995);Drama|Mystery|Western;15306
13983;Harry Potter and the Half-Blood Prince (2009);Adventure|Fantasy|Mystery|Romance|IMAX;15306
0;Lured (1947);Crime|Film-Noir|Mystery|Thriller;15371
1;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;15371
2;Pure Formality, A (Pura formalità, Una) (1994);Crime|Film-Noir|Mystery|Thriller;15371
3;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;15371
4;Vice (2008);Crime|Film-Noir|Mystery|Thriller;15371
5;Chinatown (1974);Crime|Film-Noir|Mystery|Thriller;15371
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;15371
2240;Life Is Beautiful (La Vita è bella) (1997);Comedy|Drama|Romance|War;15371
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;15371
1067;Reservoir Dogs (1992);Crime|Mystery|Thriller;15371
0;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;15384
1;Chinatown (1974);Crime|Film-Noir|Mystery|Thriller;15384
2;Lured (1947);Crime|Film-Noir|Mystery|Thriller;15384
3;Chase a Crooked Shadow (1958);Crime|Film-Noir|Mystery|Thriller;15384
4;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;15384
5;Vice (2008);Crime|Film-Noir|Mystery|Thriller;15384
2874;Fight Club (1999);Action|Crime|Drama|Thriller;15384
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;15384
13691;Inglourious Basterds (2009);Action|Drama|War;15384
31;Twelve Monkeys (a.k.a. 12 Monkeys) (1995);Mystery|Sci-Fi|Thriller;15384
0;You'll Find Out (1940);Comedy|Horror|Musical|Mystery|Romance;15476
1;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;15476
2;Jesus Christ Vampire Hunter (2001);Action|Comedy|Horror|Musical;15476
3;Charlie Chan at the Opera (1936);Comedy|Musical|Mystery|Thriller;15476
4;The Nutcracker in 3D (2009);Action|Children|Fantasy|Musical;15476
5;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;15476
41213;The Fire Next Time (1993);Thriller;15476
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;15476
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;15476
1067;Reservoir Dogs (1992);Crime|Mystery|Thriller;15476
0;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;15512
1;Mary Reilly (1996);Drama|Horror|Thriller;15512
2;Like Minds (2006);Crime|Horror|Mystery|Thriller;15512
3;The Dentist 2 (1998);Crime|Horror|Mystery|Thriller;15512
